Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/10/2015
TIME       : 11:24:35
FILENAME   : C:\Users\Veldwerk\Desktop\638_Den_Helder\CSV\sws_t2897_151030112434_T2897.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..01-T2897  317.
  Instrument number       =                    
                          =0
  Location                =sws_t2897
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..01-T2897  317.
  Instrument number       =                    
  Location                =sws_t2897
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 20/08/15
  End date / time         =00:15:12 30/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Druk[cm],Temperatuur[°C],1:Geleidbaarheid[mS/cm]
2015/09/28 04:00:00,1138.500,16.993,0.912
2015/09/28 04:15:00,1138.675,16.993,0.912
2015/09/28 04:30:00,1138.500,16.993,0.912
2015/09/28 04:45:00,1138.558,16.990,0.912
2015/09/28 05:00:00,1138.558,16.990,0.912
2015/09/28 05:15:00,1138.967,16.993,0.912
2015/09/28 05:30:00,1139.025,16.990,0.912
2015/09/28 05:45:00,1139.317,16.987,0.912
2015/09/28 06:00:00,1139.667,16.987,0.912
2015/09/28 06:15:00,1140.133,16.987,0.912
2015/09/28 06:30:00,1140.483,16.987,0.912
2015/09/28 06:45:00,1141.125,16.987,0.912
2015/09/28 07:00:00,1141.650,16.990,0.912
2015/09/28 07:15:00,1142.117,16.983,0.912
2015/09/28 07:30:00,1142.583,16.983,0.912
2015/09/28 07:45:00,1142.933,16.980,0.912
2015/09/28 08:00:00,1144.100,16.977,0.912
2015/09/28 08:15:00,1144.217,16.973,0.912
2015/09/28 08:30:00,1144.567,16.973,0.912
2015/09/28 08:45:00,1145.092,16.977,0.912
2015/09/28 09:00:00,1145.908,16.977,0.916
2015/09/28 09:15:00,1145.558,16.977,0.916
2015/09/28 09:30:00,1146.200,16.980,0.916
2015/09/28 09:45:00,1146.842,16.980,0.916
2015/09/28 10:00:00,1147.308,16.980,0.916
2015/09/28 10:15:00,1147.833,16.980,0.920
2015/09/28 10:30:00,1148.008,16.977,0.920
2015/09/28 10:45:00,1148.183,16.977,0.920
2015/09/28 11:00:00,1148.008,16.980,0.920
2015/09/28 11:15:00,1147.367,16.977,0.920
2015/09/28 11:30:00,1147.017,16.973,0.916
2015/09/28 11:45:00,1147.017,16.973,0.916
2015/09/28 12:00:00,1146.550,16.977,0.916
2015/09/28 12:15:00,1146.025,16.973,0.916
2015/09/28 12:30:00,1145.675,16.973,0.916
2015/09/28 12:45:00,1145.850,16.970,0.916
2015/09/28 13:00:00,1145.208,16.970,0.916
2015/09/28 13:15:00,1144.858,16.973,0.916
2015/09/28 13:30:00,1144.392,16.977,0.916
2015/09/28 13:45:00,1143.283,16.977,0.912
2015/09/28 14:00:00,1142.758,16.973,0.912
2015/09/28 14:15:00,1141.942,16.973,0.912
2015/09/28 14:30:00,1140.950,16.973,0.908
2015/09/28 14:45:00,1140.308,16.967,0.908
2015/09/28 15:00:00,1140.308,16.963,0.908
2015/09/28 15:15:00,1139.842,16.960,0.908
2015/09/28 15:30:00,1139.842,16.960,0.908
2015/09/28 15:45:00,1139.667,16.960,0.908
2015/09/28 16:00:00,1139.317,16.960,0.908
2015/09/28 16:15:00,1139.317,16.960,0.904
2015/09/28 16:30:00,1139.317,16.963,0.904
2015/09/28 16:45:00,1139.142,16.963,0.904
2015/09/28 17:00:00,1139.025,16.960,0.904
2015/09/28 17:15:00,1139.025,16.963,0.904
2015/09/28 17:30:00,1138.850,16.960,0.904
2015/09/28 17:45:00,1138.850,16.960,0.904
2015/09/28 18:00:00,1138.850,16.963,0.904
2015/09/28 18:15:00,1139.025,16.963,0.904
2015/09/28 18:30:00,1139.025,16.963,0.904
2015/09/28 18:45:00,1138.850,16.960,0.904
2015/09/28 19:00:00,1138.850,16.957,0.904
2015/09/28 19:15:00,1138.675,16.960,0.900
2015/09/28 19:30:00,1138.850,16.957,0.900
2015/09/28 19:45:00,1139.317,16.960,0.900
2015/09/28 20:00:00,1139.958,16.960,0.900
2015/09/28 20:15:00,1140.775,16.963,0.900
2015/09/28 20:30:00,1141.592,16.963,0.900
2015/09/28 20:45:00,1142.583,16.963,0.900
2015/09/28 21:00:00,1142.933,16.960,0.900
2015/09/28 21:15:00,1143.108,16.953,0.900
2015/09/28 21:30:00,1144.275,16.953,0.900
2015/09/28 21:45:00,1144.100,16.953,0.900
2015/09/28 22:00:00,1144.100,16.953,0.900
2015/09/28 22:15:00,1144.742,16.950,0.900
2015/09/28 22:30:00,1144.567,16.950,0.900
2015/09/28 22:45:00,1144.858,16.947,0.900
2015/09/28 23:00:00,1144.858,16.940,0.900
2015/09/28 23:15:00,1144.392,16.940,0.900
2015/09/28 23:30:00,1144.858,16.940,0.900
2015/09/28 23:45:00,1144.858,16.933,0.900
2015/09/29 00:00:00,1144.742,16.937,0.900
2015/09/29 00:15:00,1145.208,16.937,0.900
2015/09/29 00:30:00,1145.208,16.940,0.900
2015/09/29 00:45:00,1145.033,16.940,0.900
2015/09/29 01:00:00,1144.042,16.940,0.900
2015/09/29 01:15:00,1142.933,16.947,0.900
2015/09/29 01:30:00,1141.942,16.943,0.900
2015/09/29 01:45:00,1141.592,16.947,0.896
2015/09/29 02:00:00,1140.775,16.947,0.896
2015/09/29 02:15:00,1140.133,16.947,0.896
2015/09/29 02:30:00,1139.783,16.947,0.896
2015/09/29 02:45:00,1139.375,16.943,0.896
2015/09/29 03:00:00,1139.200,16.943,0.896
2015/09/29 03:15:00,1139.200,16.943,0.896
2015/09/29 03:30:00,1139.142,16.947,0.896
2015/09/29 03:45:00,1139.025,16.943,0.896
2015/09/29 04:00:00,1139.317,16.947,0.896
2015/09/29 04:15:00,1139.142,16.947,0.896
2015/09/29 04:30:00,1138.850,16.947,0.896
2015/09/29 04:45:00,1138.675,16.943,0.896
2015/09/29 05:00:00,1139.025,16.940,0.896
2015/09/29 05:15:00,1139.142,16.940,0.896
2015/09/29 05:30:00,1139.667,16.937,0.896
2015/09/29 05:45:00,1140.133,16.937,0.896
2015/09/29 06:00:00,1140.483,16.930,0.896
2015/09/29 06:15:00,1140.775,16.933,0.896
2015/09/29 06:30:00,1141.008,16.930,0.896
2015/09/29 06:45:00,1141.300,16.930,0.896
2015/09/29 07:00:00,1141.475,16.930,0.900
2015/09/29 07:15:00,1141.825,16.930,0.900
2015/09/29 07:30:00,1141.825,16.930,0.900
2015/09/29 07:45:00,1142.292,16.930,0.900
2015/09/29 08:00:00,1143.108,16.927,0.900
2015/09/29 08:15:00,1143.225,16.927,0.900
2015/09/29 08:30:00,1143.925,16.930,0.904
2015/09/29 08:45:00,1144.567,16.930,0.904
2015/09/29 09:00:00,1144.742,16.930,0.904
2015/09/29 09:15:00,1145.208,16.930,0.908
2015/09/29 09:30:00,1145.383,16.933,0.908
2015/09/29 09:45:00,1145.850,16.933,0.908
2015/09/29 10:00:00,1146.200,16.930,0.912
2015/09/29 10:15:00,1146.200,16.930,0.912
2015/09/29 10:30:00,1146.200,16.933,0.912
2015/09/29 10:45:00,1146.725,16.930,0.912
2015/09/29 11:00:00,1146.375,16.930,0.912
2015/09/29 11:15:00,1146.375,16.930,0.912
2015/09/29 11:30:00,1145.908,16.930,0.912
2015/09/29 11:45:00,1145.675,16.923,0.912
2015/09/29 12:00:00,1145.558,16.920,0.912
2015/09/29 12:15:00,1145.208,16.923,0.916
2015/09/29 12:30:00,1144.858,16.923,0.916
2015/09/29 12:45:00,1144.683,16.923,0.916
2015/09/29 13:00:00,1144.217,16.923,0.916
2015/09/29 13:15:00,1143.750,16.927,0.916
2015/09/29 13:30:00,1143.225,16.927,0.916
2015/09/29 13:45:00,1142.933,16.927,0.916
2015/09/29 14:00:00,1142.642,16.930,0.916
2015/09/29 14:15:00,1141.825,16.930,0.916
2015/09/29 14:30:00,1141.008,16.930,0.916
2015/09/29 14:45:00,1140.483,16.930,0.916
2015/09/29 15:00:00,1140.017,16.930,0.916
2015/09/29 15:15:00,1139.317,16.927,0.916
2015/09/29 15:30:00,1139.492,16.923,0.916
2015/09/29 15:45:00,1139.200,16.920,0.916
2015/09/29 16:00:00,1139.375,16.920,0.916
2015/09/29 16:15:00,1139.492,16.917,0.912
2015/09/29 16:30:00,1139.842,16.917,0.912
2015/09/29 16:45:00,1139.958,16.913,0.912
2015/09/29 17:00:00,1139.958,16.913,0.916
2015/09/29 17:15:00,1140.133,16.913,0.912
2015/09/29 17:30:00,1139.958,16.913,0.912
2015/09/29 17:45:00,1139.842,16.913,0.912
2015/09/29 18:00:00,1139.783,16.910,0.912
2015/09/29 18:15:00,1139.667,16.910,0.912
2015/09/29 18:30:00,1139.492,16.910,0.912
2015/09/29 18:45:00,1139.492,16.910,0.912
2015/09/29 19:00:00,1139.142,16.913,0.912
2015/09/29 19:15:00,1139.667,16.910,0.912
2015/09/29 19:30:00,1139.667,16.907,0.912
2015/09/29 19:45:00,1139.842,16.907,0.912
2015/09/29 20:00:00,1140.017,16.907,0.912
2015/09/29 20:15:00,1140.483,16.907,0.912
2015/09/29 20:30:00,1140.833,16.907,0.912
2015/09/29 20:45:00,1141.008,16.907,0.912
2015/09/29 21:00:00,1141.650,16.907,0.912
2015/09/29 21:15:00,1142.408,16.910,0.912
2015/09/29 21:30:00,1142.583,16.910,0.912
2015/09/29 21:45:00,1142.408,16.913,0.912
2015/09/29 22:00:00,1142.933,16.913,0.916
2015/09/29 22:15:00,1143.400,16.910,0.916
2015/09/29 22:30:00,1143.225,16.910,0.916
2015/09/29 22:45:00,1143.575,16.910,0.916
2015/09/29 23:00:00,1143.400,16.910,0.916
2015/09/29 23:15:00,1143.575,16.907,0.916
2015/09/29 23:30:00,1143.867,16.910,0.916
2015/09/29 23:45:00,1143.750,16.907,0.916
2015/09/30 00:00:00,1143.750,16.907,0.920
2015/09/30 00:15:00,1143.925,16.907,0.920
2015/09/30 00:30:00,1143.925,16.907,0.920
2015/09/30 00:45:00,1143.575,16.903,0.920
2015/09/30 01:00:00,1143.575,16.903,0.920
2015/09/30 01:15:00,1143.458,16.907,0.920
2015/09/30 01:30:00,1143.400,16.910,0.924
2015/09/30 01:45:00,1143.050,16.910,0.924
2015/09/30 02:00:00,1141.942,16.910,0.920
2015/09/30 02:15:00,1141.125,16.907,0.920
2015/09/30 02:30:00,1140.308,16.907,0.920
2015/09/30 02:45:00,1139.842,16.907,0.916
2015/09/30 03:00:00,1139.025,16.907,0.916
2015/09/30 03:15:00,1138.383,16.907,0.912
2015/09/30 03:30:00,1138.208,16.903,0.912
2015/09/30 03:45:00,1138.033,16.900,0.912
2015/09/30 04:00:00,1137.858,16.900,0.908
2015/09/30 04:15:00,1137.683,16.897,0.908
2015/09/30 04:30:00,1137.683,16.897,0.908
2015/09/30 04:45:00,1137.683,16.893,0.908
2015/09/30 05:00:00,1137.508,16.893,0.908
2015/09/30 05:15:00,1137.392,16.893,0.908
2015/09/30 05:30:00,1137.392,16.893,0.908
2015/09/30 05:45:00,1137.217,16.890,0.908
2015/09/30 06:00:00,1137.217,16.890,0.908
2015/09/30 06:15:00,1137.333,16.887,0.908
2015/09/30 06:30:00,1137.217,16.887,0.908
2015/09/30 06:45:00,1137.333,16.887,0.908
2015/09/30 07:00:00,1137.392,16.883,0.908
2015/09/30 07:15:00,1137.858,16.887,0.908
2015/09/30 07:30:00,1138.325,16.887,0.908
2015/09/30 07:45:00,1138.675,16.883,0.908
2015/09/30 08:00:00,1139.375,16.883,0.908
2015/09/30 08:15:00,1139.667,16.883,0.908
2015/09/30 08:30:00,1140.308,16.883,0.908
2015/09/30 08:45:00,1140.833,16.883,0.908
2015/09/30 09:00:00,1141.475,16.880,0.908
2015/09/30 09:15:00,1141.825,16.883,0.904
2015/09/30 09:30:00,1142.758,16.887,0.904
2015/09/30 09:45:00,1142.933,16.887,0.908
2015/09/30 10:00:00,1143.575,16.887,0.908
2015/09/30 10:15:00,1144.042,16.887,0.908
2015/09/30 10:30:00,1144.683,16.887,0.908
2015/09/30 10:45:00,1144.858,16.887,0.908
2015/09/30 11:00:00,1144.858,16.887,0.908
2015/09/30 11:15:00,1145.558,16.890,0.908
2015/09/30 11:30:00,1145.208,16.890,0.908
2015/09/30 11:45:00,1144.858,16.890,0.908
2015/09/30 12:00:00,1144.742,16.890,0.912
2015/09/30 12:15:00,1144.858,16.890,0.912
2015/09/30 12:30:00,1145.033,16.890,0.912
2015/09/30 12:45:00,1144.858,16.887,0.912
2015/09/30 13:00:00,1144.508,16.887,0.912
2015/09/30 13:15:00,1144.392,16.887,0.912
2015/09/30 13:30:00,1144.100,16.883,0.912
2015/09/30 13:45:00,1143.750,16.883,0.912
2015/09/30 14:00:00,1143.575,16.883,0.912
2015/09/30 14:15:00,1143.283,16.883,0.916
2015/09/30 14:30:00,1143.050,16.887,0.916
2015/09/30 14:45:00,1142.292,16.883,0.916
2015/09/30 15:00:00,1141.650,16.883,0.916
2015/09/30 15:15:00,1140.600,16.887,0.912
2015/09/30 15:30:00,1139.783,16.887,0.912
2015/09/30 15:45:00,1138.967,16.887,0.912
2015/09/30 16:00:00,1137.567,16.883,0.912
2015/09/30 16:15:00,1137.042,16.887,0.908
2015/09/30 16:30:00,1136.867,16.887,0.908
2015/09/30 16:45:00,1136.225,16.887,0.908
2015/09/30 17:00:00,1136.108,16.880,0.908
2015/09/30 17:15:00,1135.758,16.883,0.904
2015/09/30 17:30:00,1135.583,16.880,0.904
2015/09/30 17:45:00,1135.408,16.880,0.904
2015/09/30 18:00:00,1135.408,16.880,0.904
2015/09/30 18:15:00,1135.233,16.877,0.904
2015/09/30 18:30:00,1135.758,16.873,0.904
2015/09/30 18:45:00,1135.758,16.873,0.904
2015/09/30 19:00:00,1136.400,16.870,0.904
2015/09/30 19:15:00,1136.575,16.873,0.904
2015/09/30 19:30:00,1136.692,16.870,0.904
2015/09/30 19:45:00,1136.692,16.870,0.904
2015/09/30 20:00:00,1136.692,16.867,0.904
2015/09/30 20:15:00,1136.867,16.867,0.904
2015/09/30 20:30:00,1136.867,16.867,0.904
2015/09/30 20:45:00,1137.217,16.867,0.904
2015/09/30 21:00:00,1138.033,16.870,0.904
2015/09/30 21:15:00,1138.325,16.870,0.904
2015/09/30 21:30:00,1139.142,16.870,0.904
2015/09/30 21:45:00,1139.317,16.867,0.904
2015/09/30 22:00:00,1139.958,16.870,0.904
2015/09/30 22:15:00,1139.958,16.870,0.904
2015/09/30 22:30:00,1140.308,16.867,0.904
2015/09/30 22:45:00,1140.658,16.870,0.904
2015/09/30 23:00:00,1140.950,16.873,0.904
2015/09/30 23:15:00,1141.300,16.870,0.904
2015/09/30 23:30:00,1141.592,16.870,0.904
2015/09/30 23:45:00,1141.592,16.870,0.904
2015/10/01 00:00:00,1141.592,16.870,0.908
2015/10/01 00:15:00,1141.767,16.870,0.908
2015/10/01 00:30:00,1141.475,16.867,0.908
2015/10/01 00:45:00,1141.475,16.870,0.908
2015/10/01 01:00:00,1141.475,16.867,0.908
2015/10/01 01:15:00,1141.592,16.867,0.908
2015/10/01 01:30:00,1141.475,16.867,0.912
2015/10/01 01:45:00,1141.475,16.867,0.912
2015/10/01 02:00:00,1141.300,16.867,0.912
2015/10/01 02:15:00,1141.125,16.867,0.912
2015/10/01 02:30:00,1140.600,16.863,0.912
2015/10/01 02:45:00,1139.492,16.867,0.912
2015/10/01 03:00:00,1139.025,16.870,0.912
2015/10/01 03:15:00,1138.325,16.870,0.908
2015/10/01 03:30:00,1137.392,16.870,0.908
2015/10/01 03:45:00,1136.692,16.873,0.908
2015/10/01 04:00:00,1136.050,16.873,0.904
2015/10/01 04:15:00,1135.408,16.870,0.904
2015/10/01 04:30:00,1134.942,16.867,0.904
2015/10/01 04:45:00,1134.883,16.863,0.904
2015/10/01 05:00:00,1134.592,16.867,0.904
2015/10/01 05:15:00,1134.767,16.863,0.900
2015/10/01 05:30:00,1134.592,16.860,0.900
2015/10/01 05:45:00,1134.475,16.860,0.900
2015/10/01 06:00:00,1134.475,16.860,0.900
2015/10/01 06:15:00,1134.942,16.860,0.900
2015/10/01 06:30:00,1135.117,16.857,0.904
2015/10/01 06:45:00,1135.292,16.857,0.904
2015/10/01 07:00:00,1135.933,16.857,0.904
2015/10/01 07:15:00,1136.225,16.853,0.904
2015/10/01 07:30:00,1136.575,16.850,0.904
2015/10/01 07:45:00,1136.867,16.847,0.904
2015/10/01 08:00:00,1137.217,16.843,0.904
2015/10/01 08:15:00,1136.867,16.843,0.904
2015/10/01 08:30:00,1137.217,16.847,0.904
2015/10/01 08:45:00,1137.508,16.847,0.904
2015/10/01 09:00:00,1138.033,16.847,0.904
2015/10/01 09:15:00,1138.675,16.850,0.904
2015/10/01 09:30:00,1139.142,16.853,0.908
2015/10/01 09:45:00,1139.842,16.853,0.908
2015/10/01 10:00:00,1139.667,16.850,0.908
2015/10/01 10:15:00,1140.308,16.853,0.912
2015/10/01 10:30:00,1140.658,16.853,0.912
2015/10/01 10:45:00,1140.775,16.853,0.916
2015/10/01 11:00:00,1141.300,16.853,0.916
2015/10/01 11:15:00,1141.592,16.853,0.916
2015/10/01 11:30:00,1140.775,16.853,0.916
2015/10/01 11:45:00,1140.775,16.853,0.916
2015/10/01 12:00:00,1141.008,16.857,0.916
2015/10/01 12:15:00,1140.483,16.857,0.916
2015/10/01 12:30:00,1139.958,16.853,0.916
2015/10/01 12:45:00,1139.667,16.853,0.916
2015/10/01 13:00:00,1139.025,16.853,0.916
2015/10/01 13:15:00,1138.675,16.850,0.916
2015/10/01 13:30:00,1138.675,16.847,0.916
2015/10/01 13:45:00,1138.675,16.847,0.916
2015/10/01 14:00:00,1138.208,16.847,0.920
2015/10/01 14:15:00,1138.033,16.847,0.916
2015/10/01 14:30:00,1137.858,16.847,0.920
2015/10/01 14:45:00,1137.683,16.847,0.920
2015/10/01 15:00:00,1137.683,16.847,0.920
2015/10/01 15:15:00,1136.867,16.850,0.920
2015/10/01 15:30:00,1136.575,16.850,0.920
2015/10/01 15:45:00,1136.225,16.850,0.916
2015/10/01 16:00:00,1135.583,16.850,0.916
2015/10/01 16:15:00,1134.942,16.847,0.916
2015/10/01 16:30:00,1134.242,16.847,0.916
2015/10/01 16:45:00,1133.600,16.847,0.916
2015/10/01 17:00:00,1132.958,16.847,0.916
2015/10/01 17:15:00,1132.317,16.843,0.916
2015/10/01 17:30:00,1132.025,16.837,0.912
2015/10/01 17:45:00,1131.675,16.837,0.912
2015/10/01 18:00:00,1131.500,16.837,0.912
2015/10/01 18:15:00,1131.500,16.833,0.912
2015/10/01 18:30:00,1131.325,16.830,0.912
2015/10/01 18:45:00,1131.325,16.830,0.912
2015/10/01 19:00:00,1131.325,16.827,0.912
2015/10/01 19:15:00,1131.500,16.827,0.912
2015/10/01 19:30:00,1131.325,16.827,0.912
2015/10/01 19:45:00,1131.675,16.823,0.912
2015/10/01 20:00:00,1131.675,16.827,0.912
2015/10/01 20:15:00,1131.675,16.827,0.912
2015/10/01 20:30:00,1131.967,16.823,0.912
2015/10/01 20:45:00,1132.142,16.823,0.912
2015/10/01 21:00:00,1132.317,16.823,0.912
2015/10/01 21:15:00,1132.783,16.823,0.912
2015/10/01 21:30:00,1132.783,16.820,0.912
2015/10/01 21:45:00,1132.608,16.820,0.912
2015/10/01 22:00:00,1132.783,16.820,0.908
2015/10/01 22:15:00,1133.133,16.820,0.908
2015/10/01 22:30:00,1133.425,16.820,0.908
2015/10/01 22:45:00,1134.242,16.820,0.908
2015/10/01 23:00:00,1134.592,16.820,0.908
2015/10/01 23:15:00,1135.408,16.823,0.912
2015/10/01 23:30:00,1135.758,16.823,0.912
2015/10/01 23:45:00,1136.225,16.823,0.912
2015/10/02 00:00:00,1136.400,16.823,0.916
2015/10/02 00:15:00,1136.692,16.823,0.916
2015/10/02 00:30:00,1136.575,16.827,0.916
2015/10/02 00:45:00,1136.867,16.827,0.916
2015/10/02 01:00:00,1137.392,16.830,0.920
2015/10/02 01:15:00,1137.567,16.833,0.920
2015/10/02 01:30:00,1137.683,16.830,0.920
2015/10/02 01:45:00,1137.683,16.827,0.920
2015/10/02 02:00:00,1137.508,16.830,0.920
2015/10/02 02:15:00,1137.392,16.827,0.920
2015/10/02 02:30:00,1137.217,16.830,0.924
2015/10/02 02:45:00,1137.042,16.830,0.924
2015/10/02 03:00:00,1136.692,16.827,0.924
2015/10/02 03:15:00,1136.400,16.827,0.924
2015/10/02 03:30:00,1135.875,16.827,0.924
2015/10/02 03:45:00,1135.058,16.823,0.920
2015/10/02 04:00:00,1133.775,16.830,0.920
2015/10/02 04:15:00,1133.133,16.830,0.920
2015/10/02 04:30:00,1132.317,16.830,0.916
2015/10/02 04:45:00,1131.500,16.830,0.916
2015/10/02 05:00:00,1130.683,16.830,0.916
2015/10/02 05:15:00,1130.158,16.830,0.912
2015/10/02 05:30:00,1129.692,16.830,0.912
2015/10/02 05:45:00,1129.692,16.830,0.912
2015/10/02 06:00:00,1129.867,16.827,0.912
2015/10/02 06:15:00,1130.333,16.830,0.912
2015/10/02 06:30:00,1130.858,16.827,0.912
2015/10/02 06:45:00,1131.500,16.823,0.912
2015/10/02 07:00:00,1131.325,16.823,0.912
2015/10/02 07:15:00,1131.325,16.820,0.912
2015/10/02 07:30:00,1131.150,16.817,0.912
2015/10/02 07:45:00,1130.975,16.817,0.912
2015/10/02 08:00:00,1130.800,16.817,0.912
2015/10/02 08:15:00,1130.508,16.813,0.912
2015/10/02 08:30:00,1130.508,16.813,0.912
2015/10/02 08:45:00,1130.975,16.810,0.912
2015/10/02 09:00:00,1131.325,16.807,0.912
2015/10/02 09:15:00,1131.967,16.807,0.912
2015/10/02 09:30:00,1132.492,16.800,0.912
2015/10/02 09:45:00,1132.958,16.797,0.912
2015/10/02 10:00:00,1133.308,16.800,0.912
2015/10/02 10:15:00,1133.425,16.797,0.912
2015/10/02 10:30:00,1134.125,16.800,0.916
2015/10/02 10:45:00,1134.592,16.803,0.916
2015/10/02 11:00:00,1134.417,16.807,0.916
2015/10/02 11:15:00,1135.058,16.810,0.916
2015/10/02 11:30:00,1134.767,16.813,0.920
2015/10/02 11:45:00,1134.767,16.817,0.920
2015/10/02 12:00:00,1134.592,16.817,0.920
2015/10/02 12:15:00,1134.125,16.820,0.920
2015/10/02 12:30:00,1133.600,16.820,0.920
2015/10/02 12:45:00,1133.425,16.820,0.920
2015/10/02 13:00:00,1133.425,16.817,0.920
2015/10/02 13:15:00,1133.425,16.817,0.920
2015/10/02 13:30:00,1133.250,16.817,0.920
2015/10/02 13:45:00,1132.783,16.813,0.920
2015/10/02 14:00:00,1132.608,16.813,0.920
2015/10/02 14:15:00,1132.317,16.813,0.920
2015/10/02 14:30:00,1131.792,16.813,0.920
2015/10/02 14:45:00,1131.792,16.813,0.920
2015/10/02 15:00:00,1131.675,16.810,0.920
2015/10/02 15:15:00,1130.975,16.810,0.920
2015/10/02 15:30:00,1130.683,16.810,0.920
2015/10/02 15:45:00,1130.042,16.810,0.920
2015/10/02 16:00:00,1129.050,16.810,0.920
2015/10/02 16:15:00,1128.700,16.810,0.920
2015/10/02 16:30:00,1128.058,16.810,0.920
2015/10/02 16:45:00,1127.592,16.810,0.920
2015/10/02 17:00:00,1126.892,16.810,0.920
2015/10/02 17:15:00,1126.250,16.807,0.920
2015/10/02 17:30:00,1125.608,16.803,0.920
2015/10/02 17:45:00,1124.792,16.803,0.916
2015/10/02 18:00:00,1124.150,16.800,0.916
2015/10/02 18:15:00,1123.683,16.800,0.916
2015/10/02 18:30:00,1123.158,16.797,0.916
2015/10/02 18:45:00,1122.808,16.797,0.916
2015/10/02 19:00:00,1122.517,16.797,0.916
2015/10/02 19:15:00,1122.633,16.793,0.912
2015/10/02 19:30:00,1122.517,16.793,0.912
2015/10/02 19:45:00,1122.342,16.790,0.912
2015/10/02 20:00:00,1122.808,16.790,0.912
2015/10/02 20:15:00,1123.158,16.790,0.912
2015/10/02 20:30:00,1123.800,16.787,0.912
2015/10/02 20:45:00,1124.150,16.783,0.912
2015/10/02 21:00:00,1124.325,16.783,0.912
2015/10/02 21:15:00,1124.325,16.780,0.912
2015/10/02 21:30:00,1124.150,16.783,0.912
2015/10/02 21:45:00,1123.975,16.783,0.912
2015/10/02 22:00:00,1123.800,16.783,0.912
2015/10/02 22:15:00,1123.975,16.783,0.912
2015/10/02 22:30:00,1123.975,16.783,0.912
2015/10/02 22:45:00,1124.442,16.780,0.912
2015/10/02 23:00:00,1124.617,16.783,0.912
2015/10/02 23:15:00,1125.258,16.783,0.912
2015/10/02 23:30:00,1125.608,16.780,0.912
2015/10/02 23:45:00,1125.958,16.780,0.912
2015/10/03 00:00:00,1126.250,16.780,0.912
2015/10/03 00:15:00,1126.600,16.783,0.912
2015/10/03 00:30:00,1126.892,16.787,0.912
2015/10/03 00:45:00,1127.242,16.787,0.912
2015/10/03 01:00:00,1127.592,16.787,0.916
2015/10/03 01:15:00,1127.417,16.790,0.916
2015/10/03 01:30:00,1127.708,16.793,0.916
2015/10/03 01:45:00,1127.708,16.793,0.916
2015/10/03 02:00:00,1127.533,16.793,0.916
2015/10/03 02:15:00,1127.417,16.793,0.916
2015/10/03 02:30:00,1127.242,16.797,0.916
2015/10/03 02:45:00,1126.775,16.797,0.920
2015/10/03 03:00:00,1126.425,16.797,0.920
2015/10/03 03:15:00,1126.425,16.797,0.920
2015/10/03 03:30:00,1125.783,16.797,0.920
2015/10/03 03:45:00,1125.608,16.793,0.920
2015/10/03 04:00:00,1125.083,16.793,0.920
2015/10/03 04:15:00,1124.325,16.790,0.920
2015/10/03 04:30:00,1123.975,16.790,0.920
2015/10/03 04:45:00,1123.158,16.790,0.920
2015/10/03 05:00:00,1121.875,16.790,0.920
2015/10/03 05:15:00,1120.883,16.790,0.916
2015/10/03 05:30:00,1120.358,16.790,0.916
2015/10/03 05:45:00,1119.542,16.790,0.916
2015/10/03 06:00:00,1118.725,16.793,0.916
2015/10/03 06:15:00,1117.617,16.790,0.912
2015/10/03 06:30:00,1117.442,16.787,0.912
2015/10/03 06:45:00,1116.975,16.787,0.912
2015/10/03 07:00:00,1116.625,16.783,0.912
2015/10/03 07:15:00,1116.625,16.783,0.912
2015/10/03 07:30:00,1116.275,16.780,0.908
2015/10/03 07:45:00,1116.800,16.780,0.908
2015/10/03 08:00:00,1117.442,16.780,0.912
2015/10/03 08:15:00,1117.967,16.777,0.912
2015/10/03 08:30:00,1118.433,16.773,0.912
2015/10/03 08:45:00,1119.075,16.770,0.912
2015/10/03 09:00:00,1119.075,16.770,0.912
2015/10/03 09:15:00,1118.900,16.770,0.908
2015/10/03 09:30:00,1118.900,16.767,0.908
2015/10/03 09:45:00,1119.075,16.763,0.908
2015/10/03 10:00:00,1119.425,16.767,0.908
2015/10/03 10:15:00,1119.250,16.767,0.908
