Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/10/2015
TIME       : 10:39:23
FILENAME   : C:\Users\Veldwerk\Desktop\638_Den_Helder\CSV\sws_t2905_151030103922_T2905.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..01-T2905  317.
  Instrument number       =                    
                          =0
  Location                =sws_t2905
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..01-T2905  317.
  Instrument number       =                    
  Location                =sws_t2905
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 20/08/15
  End date / time         =00:30:11 30/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Druk[cm],Temperatuur[°C],1:Geleidbaarheid[mS/cm]
2015/09/25 06:00:00,1149.642,14.667,2.180
2015/09/25 06:15:00,1149.467,14.667,2.180
2015/09/25 06:30:00,1149.292,14.663,2.176
2015/09/25 06:45:00,1148.825,14.637,2.172
2015/09/25 07:00:00,1148.825,14.583,2.168
2015/09/25 07:15:00,1148.650,14.563,2.164
2015/09/25 07:30:00,1148.592,14.483,2.160
2015/09/25 07:45:00,1148.300,14.457,2.160
2015/09/25 08:00:00,1148.008,14.397,2.156
2015/09/25 08:15:00,1148.008,14.333,2.152
2015/09/25 08:30:00,1148.125,14.317,2.148
2015/09/25 08:45:00,1148.183,14.293,2.144
2015/09/25 09:00:00,1148.008,14.283,2.144
2015/09/25 09:15:00,1148.008,14.257,2.136
2015/09/25 09:30:00,1148.592,14.227,2.132
2015/09/25 09:45:00,1148.825,14.230,2.132
2015/09/25 10:00:00,1148.825,14.237,2.132
2015/09/25 10:15:00,1149.292,14.247,2.128
2015/09/25 10:30:00,1149.583,14.237,2.128
2015/09/25 10:45:00,1149.758,14.220,2.128
2015/09/25 11:00:00,1149.117,14.207,2.124
2015/09/25 11:15:00,1149.758,14.207,2.120
2015/09/25 11:30:00,1149.758,14.217,2.120
2015/09/25 11:45:00,1150.225,14.233,2.120
2015/09/25 12:00:00,1150.225,14.233,2.120
2015/09/25 12:15:00,1149.583,14.227,2.116
2015/09/25 12:30:00,1148.825,14.287,2.120
2015/09/25 12:45:00,1148.650,14.417,2.124
2015/09/25 13:00:00,1148.008,14.573,2.140
2015/09/25 13:15:00,1147.833,14.677,2.148
2015/09/25 13:30:00,1148.183,14.747,2.152
2015/09/25 13:45:00,1147.717,14.727,2.156
2015/09/25 14:00:00,1148.008,14.703,2.156
2015/09/25 14:15:00,1148.125,14.690,2.156
2015/09/25 14:30:00,1148.183,14.677,2.156
2015/09/25 14:45:00,1148.650,14.660,2.156
2015/09/25 15:00:00,1148.650,14.603,2.152
2015/09/25 15:15:00,1149.117,14.627,2.152
2015/09/25 15:30:00,1149.292,14.703,2.156
2015/09/25 15:45:00,1149.117,14.677,2.156
2015/09/25 16:00:00,1149.292,14.677,2.156
2015/09/25 16:15:00,1148.825,14.740,2.160
2015/09/25 16:30:00,1149.233,14.803,2.164
2015/09/25 16:45:00,1149.583,14.813,2.168
2015/09/25 17:00:00,1149.758,14.813,2.172
2015/09/25 17:15:00,1149.933,14.790,2.168
2015/09/25 17:30:00,1150.575,14.840,2.172
2015/09/25 17:45:00,1150.750,14.860,2.172
2015/09/25 18:00:00,1150.692,14.803,2.172
2015/09/25 18:15:00,1151.333,14.813,2.172
2015/09/25 18:30:00,1151.567,14.850,2.176
2015/09/25 18:45:00,1151.858,14.887,2.176
2015/09/25 19:00:00,1152.325,14.937,2.180
2015/09/25 19:15:00,1152.150,14.953,2.180
2015/09/25 19:30:00,1152.208,14.957,2.184
2015/09/25 19:45:00,1152.325,14.970,2.184
2015/09/25 20:00:00,1152.150,15.017,2.188
2015/09/25 20:15:00,1152.033,15.073,2.188
2015/09/25 20:30:00,1152.150,15.083,2.188
2015/09/25 20:45:00,1152.675,15.097,2.192
2015/09/25 21:00:00,1152.675,15.133,2.192
2015/09/25 21:15:00,1152.967,15.160,2.192
2015/09/25 21:30:00,1153.025,15.163,2.200
2015/09/25 21:45:00,1153.142,15.170,2.196
2015/09/25 22:00:00,1153.433,15.160,2.200
2015/09/25 22:15:00,1153.958,15.133,2.200
2015/09/25 22:30:00,1153.958,15.113,2.200
2015/09/25 22:45:00,1154.425,15.077,2.196
2015/09/25 23:00:00,1155.067,15.037,2.200
2015/09/25 23:15:00,1155.067,14.970,2.196
2015/09/25 23:30:00,1155.592,14.930,2.192
2015/09/25 23:45:00,1155.708,14.907,2.192
2015/09/26 00:00:00,1155.883,14.890,2.192
2015/09/26 00:15:00,1156.058,14.890,2.192
2015/09/26 00:30:00,1155.825,14.897,2.192
2015/09/26 00:45:00,1155.242,14.917,2.188
2015/09/26 01:00:00,1154.133,14.980,2.192
2015/09/26 01:15:00,1153.317,15.000,2.200
2015/09/26 01:30:00,1152.850,14.933,2.204
2015/09/26 01:45:00,1153.317,14.880,2.200
2015/09/26 02:00:00,1153.433,14.843,2.208
2015/09/26 02:15:00,1153.667,14.850,2.208
2015/09/26 02:30:00,1154.425,14.840,2.208
2015/09/26 02:45:00,1154.950,14.833,2.212
2015/09/26 03:00:00,1155.417,14.833,2.212
2015/09/26 03:15:00,1156.058,14.817,2.208
2015/09/26 03:30:00,1156.233,14.800,2.208
2015/09/26 03:45:00,1156.233,14.777,2.208
2015/09/26 04:00:00,1156.175,14.770,2.208
2015/09/26 04:15:00,1156.175,14.763,2.208
2015/09/26 04:30:00,1155.883,14.750,2.204
2015/09/26 04:45:00,1156.058,14.733,2.204
2015/09/26 05:00:00,1156.350,14.710,2.204
2015/09/26 05:15:00,1156.700,14.693,2.204
2015/09/26 05:30:00,1157.458,14.657,2.200
2015/09/26 05:45:00,1157.808,14.617,2.196
2015/09/26 06:00:00,1157.808,14.577,2.196
2015/09/26 06:15:00,1158.333,14.537,2.192
2015/09/26 06:30:00,1158.625,14.510,2.188
2015/09/26 06:45:00,1159.033,14.483,2.188
2015/09/26 07:00:00,1159.383,14.450,2.184
2015/09/26 07:15:00,1159.733,14.433,2.180
2015/09/26 07:30:00,1159.442,14.413,2.180
2015/09/26 07:45:00,1159.675,14.400,2.180
2015/09/26 08:00:00,1159.092,14.393,2.180
2015/09/26 08:15:00,1159.442,14.397,2.180
2015/09/26 08:30:00,1159.558,14.400,2.180
2015/09/26 08:45:00,1159.442,14.393,2.180
2015/09/26 09:00:00,1159.267,14.393,2.180
2015/09/26 09:15:00,1159.442,14.387,2.180
2015/09/26 09:30:00,1159.092,14.393,2.180
2015/09/26 09:45:00,1159.442,14.397,2.180
2015/09/26 10:00:00,1159.558,14.390,2.180
2015/09/26 10:15:00,1159.908,14.380,2.180
2015/09/26 10:30:00,1160.025,14.383,2.180
2015/09/26 10:45:00,1159.908,14.387,2.180
2015/09/26 11:00:00,1160.200,14.390,2.180
2015/09/26 11:15:00,1160.550,14.377,2.180
2015/09/26 11:30:00,1160.842,14.367,2.180
2015/09/26 11:45:00,1161.017,14.363,2.180
2015/09/26 12:00:00,1161.017,14.363,2.184
2015/09/26 12:15:00,1160.550,14.367,2.180
2015/09/26 12:30:00,1158.625,14.447,2.176
2015/09/26 12:45:00,1156.992,14.587,2.188
2015/09/26 13:00:00,1155.242,14.613,2.208
2015/09/26 13:15:00,1152.967,14.670,2.256
2015/09/26 13:30:00,1150.867,14.707,2.272
2015/09/26 13:45:00,1148.475,14.733,2.276
2015/09/26 14:00:00,1146.900,14.787,2.280
2015/09/26 14:15:00,1145.092,14.863,2.292
2015/09/26 14:30:00,1143.983,14.943,2.312
2015/09/26 14:45:00,1144.333,15.040,2.328
2015/09/26 15:00:00,1145.442,15.097,2.344
2015/09/26 15:15:00,1146.900,15.070,2.332
2015/09/26 15:30:00,1148.183,15.023,2.320
2015/09/26 15:45:00,1149.117,14.990,2.312
2015/09/26 16:00:00,1150.283,14.963,2.304
2015/09/26 16:15:00,1151.508,14.937,2.296
2015/09/26 16:30:00,1152.208,14.917,2.288
2015/09/26 16:45:00,1152.675,14.913,2.288
2015/09/26 17:00:00,1152.792,14.910,2.288
2015/09/26 17:15:00,1153.608,14.903,2.288
2015/09/26 17:30:00,1153.958,14.900,2.288
2015/09/26 17:45:00,1153.783,14.880,2.288
2015/09/26 18:00:00,1154.308,14.873,2.288
2015/09/26 18:15:00,1154.717,14.870,2.288
2015/09/26 18:30:00,1155.242,14.873,2.288
2015/09/26 18:45:00,1156.350,14.860,2.288
2015/09/26 19:00:00,1157.167,14.843,2.284
2015/09/26 19:15:00,1157.983,14.843,2.280
2015/09/26 19:30:00,1158.742,14.843,2.276
2015/09/26 19:45:00,1159.908,14.847,2.276
2015/09/26 20:00:00,1160.550,14.853,2.272
2015/09/26 20:15:00,1161.192,14.860,2.268
2015/09/26 20:30:00,1161.658,14.867,2.268
2015/09/26 20:45:00,1162.475,14.870,2.264
2015/09/26 21:00:00,1162.825,14.873,2.264
2015/09/26 21:15:00,1163.117,14.867,2.264
2015/09/26 21:30:00,1163.117,14.850,2.264
2015/09/26 21:45:00,1162.825,14.827,2.256
2015/09/26 22:00:00,1162.767,14.813,2.256
2015/09/26 22:15:00,1162.475,14.797,2.248
2015/09/26 22:30:00,1162.125,14.763,2.240
2015/09/26 22:45:00,1161.600,14.720,2.236
2015/09/26 23:00:00,1161.600,14.680,2.236
2015/09/26 23:15:00,1161.308,14.663,2.236
2015/09/26 23:30:00,1161.017,14.660,2.240
2015/09/26 23:45:00,1161.017,14.657,2.248
2015/09/27 00:00:00,1160.550,14.643,2.264
2015/09/27 00:15:00,1159.908,14.630,2.280
2015/09/27 00:30:00,1158.625,14.600,2.292
2015/09/27 00:45:00,1157.283,14.607,2.312
2015/09/27 01:00:00,1155.592,14.610,2.320
2015/09/27 01:15:00,1153.958,14.593,2.324
2015/09/27 01:30:00,1152.208,14.570,2.324
2015/09/27 01:45:00,1150.283,14.537,2.328
2015/09/27 02:00:00,1148.475,14.500,2.328
2015/09/27 02:15:00,1146.725,14.467,2.328
2015/09/27 02:30:00,1144.975,14.447,2.332
2015/09/27 02:45:00,1143.633,14.430,2.332
2015/09/27 03:00:00,1143.342,14.460,2.340
2015/09/27 03:15:00,1145.267,14.477,2.340
2015/09/27 03:30:00,1146.433,14.447,2.340
2015/09/27 03:45:00,1147.658,14.390,2.336
2015/09/27 04:00:00,1148.942,14.347,2.332
2015/09/27 04:15:00,1150.108,14.323,2.328
2015/09/27 04:30:00,1151.683,14.310,2.324
2015/09/27 04:45:00,1152.675,14.303,2.324
2015/09/27 05:00:00,1153.958,14.300,2.324
2015/09/27 05:15:00,1154.600,14.293,2.320
2015/09/27 05:30:00,1155.067,14.290,2.320
2015/09/27 05:45:00,1156.000,14.283,2.320
2015/09/27 06:00:00,1156.700,14.273,2.320
2015/09/27 06:15:00,1157.458,14.267,2.320
2015/09/27 06:30:00,1157.983,14.260,2.316
2015/09/27 06:45:00,1158.742,14.250,2.256
2015/09/27 07:00:00,1159.558,14.243,2.316
2015/09/27 07:15:00,1160.258,14.230,2.316
2015/09/27 07:30:00,1160.900,14.230,2.312
2015/09/27 07:45:00,1161.483,14.223,2.308
2015/09/27 08:00:00,1162.300,14.217,2.308
2015/09/27 08:15:00,1162.767,14.210,2.304
2015/09/27 08:30:00,1163.233,14.203,2.300
2015/09/27 08:45:00,1163.875,14.200,2.300
2015/09/27 09:00:00,1163.933,14.197,2.296
2015/09/27 09:15:00,1164.575,14.197,2.292
2015/09/27 09:30:00,1164.867,14.190,2.292
2015/09/27 09:45:00,1164.983,14.193,2.296
2015/09/27 10:00:00,1165.450,14.193,2.300
2015/09/27 10:15:00,1165.158,14.203,2.296
2015/09/27 10:30:00,1164.867,14.203,2.292
2015/09/27 10:45:00,1165.683,14.210,2.284
2015/09/27 11:00:00,1165.683,14.217,2.284
2015/09/27 11:15:00,1165.683,14.230,2.284
2015/09/27 11:30:00,1165.042,14.223,2.280
2015/09/27 11:45:00,1164.983,14.233,2.280
2015/09/27 12:00:00,1164.692,14.247,2.280
2015/09/27 12:15:00,1164.400,14.270,2.280
2015/09/27 12:30:00,1163.875,14.297,2.280
2015/09/27 12:45:00,1163.583,14.343,2.284
2015/09/27 13:00:00,1162.767,14.450,2.292
2015/09/27 13:15:00,1161.308,14.580,2.304
2015/09/27 13:30:00,1159.383,14.613,2.316
2015/09/27 13:45:00,1157.167,14.603,2.324
2015/09/27 14:00:00,1155.067,14.637,2.336
2015/09/27 14:15:00,1153.142,14.770,2.352
2015/09/27 14:30:00,1151.042,14.927,2.368
2015/09/27 14:45:00,1148.475,15.073,2.384
2015/09/27 15:00:00,1146.900,15.193,2.392
2015/09/27 15:15:00,1147.075,15.277,2.400
2015/09/27 15:30:00,1148.650,15.307,2.404
2015/09/27 15:45:00,1149.642,15.337,2.408
2015/09/27 16:00:00,1150.750,15.313,2.404
2015/09/27 16:15:00,1152.500,15.240,2.392
2015/09/27 16:30:00,1153.492,15.163,2.384
2015/09/27 16:45:00,1154.717,15.110,2.380
2015/09/27 17:00:00,1155.708,15.067,2.380
2015/09/27 17:15:00,1156.233,15.040,2.372
2015/09/27 17:30:00,1156.992,15.020,2.372
2015/09/27 17:45:00,1157.342,14.997,2.372
2015/09/27 18:00:00,1157.633,14.997,2.372
2015/09/27 18:15:00,1157.983,14.977,2.368
2015/09/27 18:30:00,1158.450,14.947,2.368
2015/09/27 18:45:00,1158.800,14.933,2.368
2015/09/27 19:00:00,1159.733,14.903,2.364
2015/09/27 19:15:00,1160.375,14.880,2.360
2015/09/27 19:30:00,1160.900,14.850,2.356
2015/09/27 19:45:00,1161.950,14.830,2.352
2015/09/27 20:00:00,1162.825,14.810,2.348
2015/09/27 20:15:00,1163.467,14.800,2.344
2015/09/27 20:30:00,1164.225,14.797,2.344
2015/09/27 20:45:00,1164.692,14.793,2.340
2015/09/27 21:00:00,1165.508,14.787,2.340
2015/09/27 21:15:00,1165.683,14.783,2.336
2015/09/27 21:30:00,1166.150,14.777,2.336
2015/09/27 21:45:00,1166.617,14.770,2.336
2015/09/27 22:00:00,1166.617,14.763,2.332
2015/09/27 22:15:00,1166.850,14.760,2.332
2015/09/27 22:30:00,1167.083,14.753,2.328
2015/09/27 22:45:00,1166.967,14.733,2.328
2015/09/27 23:00:00,1166.792,14.730,2.328
2015/09/27 23:15:00,1166.150,14.710,2.324
2015/09/27 23:30:00,1166.792,14.700,2.320
2015/09/27 23:45:00,1166.500,14.683,2.320
2015/09/28 00:00:00,1166.675,14.667,2.320
2015/09/28 00:15:00,1166.792,14.657,2.320
2015/09/28 00:30:00,1166.792,14.640,2.316
2015/09/28 00:45:00,1165.508,14.627,2.316
2015/09/28 01:00:00,1164.225,14.617,2.312
2015/09/28 01:15:00,1162.475,14.550,2.316
2015/09/28 01:30:00,1160.550,14.570,2.336
2015/09/28 01:45:00,1158.800,14.593,2.352
2015/09/28 02:00:00,1156.700,14.610,2.360
2015/09/28 02:15:00,1154.717,14.617,2.368
2015/09/28 02:30:00,1152.675,14.617,2.372
2015/09/28 02:45:00,1150.750,14.613,2.380
2015/09/28 03:00:00,1150.575,14.610,2.384
2015/09/28 03:15:00,1152.325,14.607,2.384
2015/09/28 03:30:00,1152.967,14.587,2.388
2015/09/28 03:45:00,1153.958,14.553,2.384
2015/09/28 04:00:00,1155.183,14.533,2.384
2015/09/28 04:15:00,1156.175,14.513,2.380
2015/09/28 04:30:00,1157.342,14.493,2.376
2015/09/28 04:45:00,1158.333,14.477,2.372
2015/09/28 05:00:00,1158.917,14.463,2.368
2015/09/28 05:15:00,1159.733,14.450,2.368
2015/09/28 05:30:00,1159.908,14.437,2.368
2015/09/28 05:45:00,1160.375,14.423,2.364
2015/09/28 06:00:00,1160.725,14.413,2.364
2015/09/28 06:15:00,1161.192,14.393,2.360
2015/09/28 06:30:00,1161.950,14.380,2.360
2015/09/28 06:45:00,1162.592,14.367,2.356
2015/09/28 07:00:00,1163.292,14.353,2.356
2015/09/28 07:15:00,1164.167,14.340,2.352
2015/09/28 07:30:00,1164.692,14.333,2.348
2015/09/28 07:45:00,1165.042,14.323,2.344
2015/09/28 08:00:00,1165.975,14.317,2.344
2015/09/28 08:15:00,1166.325,14.310,2.340
2015/09/28 08:30:00,1166.617,14.307,2.336
2015/09/28 08:45:00,1166.967,14.307,2.336
2015/09/28 09:00:00,1167.492,14.303,2.332
2015/09/28 09:15:00,1167.608,14.300,2.328
2015/09/28 09:30:00,1168.133,14.303,2.328
2015/09/28 09:45:00,1168.892,14.307,2.324
2015/09/28 10:00:00,1169.242,14.313,2.324
2015/09/28 10:15:00,1169.708,14.330,2.320
2015/09/28 10:30:00,1170.175,14.357,2.324
2015/09/28 10:45:00,1170.350,14.380,2.324
2015/09/28 11:00:00,1170.467,14.390,2.324
2015/09/28 11:15:00,1169.708,14.377,2.320
2015/09/28 11:30:00,1169.358,14.370,2.320
2015/09/28 11:45:00,1169.242,14.387,2.320
2015/09/28 12:00:00,1168.542,14.410,2.320
2015/09/28 12:15:00,1168.250,14.430,2.320
2015/09/28 12:30:00,1167.958,14.470,2.324
2015/09/28 12:45:00,1167.900,14.507,2.328
2015/09/28 13:00:00,1167.375,14.523,2.332
2015/09/28 13:15:00,1166.675,14.550,2.332
2015/09/28 13:30:00,1165.858,14.603,2.340
2015/09/28 13:45:00,1164.867,14.667,2.344
2015/09/28 14:00:00,1163.408,14.830,2.364
2015/09/28 14:15:00,1161.542,14.933,2.376
2015/09/28 14:30:00,1159.092,14.933,2.384
2015/09/28 14:45:00,1156.875,14.980,2.396
2015/09/28 15:00:00,1154.717,15.083,2.408
2015/09/28 15:15:00,1152.325,15.200,2.420
2015/09/28 15:30:00,1150.108,15.280,2.428
2015/09/28 15:45:00,1150.400,15.357,2.436
2015/09/28 16:00:00,1151.917,15.403,2.440
2015/09/28 16:15:00,1152.033,15.420,2.440
2015/09/28 16:30:00,1152.850,15.403,2.436
2015/09/28 16:45:00,1154.075,15.363,2.436
2015/09/28 17:00:00,1155.067,15.313,2.432
2015/09/28 17:15:00,1156.000,15.273,2.428
2015/09/28 17:30:00,1156.992,15.227,2.424
2015/09/28 17:45:00,1157.808,15.207,2.420
2015/09/28 18:00:00,1158.100,15.190,2.420
2015/09/28 18:15:00,1157.983,15.183,2.420
2015/09/28 18:30:00,1158.450,15.180,2.420
2015/09/28 18:45:00,1158.450,15.170,2.416
2015/09/28 19:00:00,1158.625,15.157,2.416
2015/09/28 19:15:00,1158.975,15.130,2.416
2015/09/28 19:30:00,1160.025,15.110,2.412
2015/09/28 19:45:00,1160.550,15.073,2.408
2015/09/28 20:00:00,1161.367,15.063,2.404
2015/09/28 20:15:00,1162.183,15.047,2.400
2015/09/28 20:30:00,1162.825,15.030,2.396
2015/09/28 20:45:00,1163.758,15.007,2.392
2015/09/28 21:00:00,1164.575,14.980,2.388
2015/09/28 21:15:00,1165.042,14.957,2.384
2015/09/28 21:30:00,1165.333,14.937,2.384
2015/09/28 21:45:00,1165.683,14.903,2.380
2015/09/28 22:00:00,1166.150,14.880,2.376
2015/09/28 22:15:00,1166.792,14.863,2.372
2015/09/28 22:30:00,1166.500,14.833,2.368
2015/09/28 22:45:00,1166.617,14.813,2.368
2015/09/28 23:00:00,1166.150,14.783,2.364
2015/09/28 23:15:00,1166.033,14.773,2.364
2015/09/28 23:30:00,1166.442,14.763,2.360
2015/09/28 23:45:00,1166.967,14.740,2.360
2015/09/29 00:00:00,1166.733,14.720,2.356
2015/09/29 00:15:00,1166.967,14.707,2.356
2015/09/29 00:30:00,1166.617,14.687,2.352
2015/09/29 00:45:00,1166.850,14.677,2.352
2015/09/29 01:00:00,1165.683,14.660,2.352
2015/09/29 01:15:00,1164.108,14.683,2.356
2015/09/29 01:30:00,1162.475,14.650,2.356
2015/09/29 01:45:00,1161.367,14.660,2.360
2015/09/29 02:00:00,1160.083,14.667,2.368
2015/09/29 02:15:00,1159.208,14.670,2.376
2015/09/29 02:30:00,1158.275,14.657,2.384
2015/09/29 02:45:00,1157.458,14.640,2.384
2015/09/29 03:00:00,1156.525,14.627,2.396
2015/09/29 03:15:00,1156.000,14.613,2.396
2015/09/29 03:30:00,1155.242,14.600,2.392
2015/09/29 03:45:00,1155.067,14.587,2.396
2015/09/29 04:00:00,1156.058,14.560,2.400
2015/09/29 04:15:00,1157.167,14.530,2.404
2015/09/29 04:30:00,1157.808,14.500,2.400
2015/09/29 04:45:00,1158.392,14.483,2.400
2015/09/29 05:00:00,1159.092,14.477,2.396
2015/09/29 05:15:00,1159.908,14.470,2.392
2015/09/29 05:30:00,1160.842,14.457,2.388
2015/09/29 05:45:00,1161.367,14.443,2.380
2015/09/29 06:00:00,1161.658,14.437,2.388
2015/09/29 06:15:00,1162.125,14.420,2.384
2015/09/29 06:30:00,1162.592,14.410,2.384
2015/09/29 06:45:00,1162.883,14.400,2.384
2015/09/29 07:00:00,1163.117,14.387,2.384
2015/09/29 07:15:00,1162.942,14.370,2.380
2015/09/29 07:30:00,1163.233,14.357,2.376
2015/09/29 07:45:00,1163.875,14.347,2.376
2015/09/29 08:00:00,1164.342,14.327,2.372
2015/09/29 08:15:00,1164.983,14.317,2.368
2015/09/29 08:30:00,1165.508,14.310,2.364
2015/09/29 08:45:00,1166.150,14.310,2.360
2015/09/29 09:00:00,1166.617,14.310,2.360
2015/09/29 09:15:00,1166.967,14.307,2.352
2015/09/29 09:30:00,1167.142,14.303,2.352
2015/09/29 09:45:00,1167.783,14.307,2.348
2015/09/29 10:00:00,1167.900,14.310,2.348
2015/09/29 10:15:00,1167.783,14.313,2.336
2015/09/29 10:30:00,1168.425,14.323,2.344
2015/09/29 10:45:00,1168.367,14.327,2.344
2015/09/29 11:00:00,1168.192,14.327,2.344
2015/09/29 11:15:00,1168.133,14.320,2.344
2015/09/29 11:30:00,1167.608,14.320,2.344
2015/09/29 11:45:00,1167.550,14.327,2.344
2015/09/29 12:00:00,1166.967,14.347,2.348
2015/09/29 12:15:00,1167.083,14.360,2.348
2015/09/29 12:30:00,1166.967,14.383,2.352
2015/09/29 12:45:00,1165.858,14.397,2.352
2015/09/29 13:00:00,1165.975,14.423,2.356
2015/09/29 13:15:00,1165.158,14.473,2.364
2015/09/29 13:30:00,1165.042,14.517,2.368
2015/09/29 13:45:00,1164.517,14.540,2.372
2015/09/29 14:00:00,1164.108,14.583,2.376
2015/09/29 14:15:00,1163.117,14.627,2.380
2015/09/29 14:30:00,1161.658,14.717,2.388
2015/09/29 14:45:00,1160.550,14.950,2.408
2015/09/29 15:00:00,1159.733,15.000,2.412
2015/09/29 15:15:00,1159.733,14.997,2.416
2015/09/29 15:30:00,1160.083,15.013,2.420
2015/09/29 15:45:00,1160.258,15.023,2.420
2015/09/29 16:00:00,1160.375,15.047,2.424
2015/09/29 16:15:00,1160.375,15.047,2.424
2015/09/29 16:30:00,1161.017,15.007,2.424
2015/09/29 16:45:00,1161.192,14.980,2.424
2015/09/29 17:00:00,1161.367,14.947,2.420
2015/09/29 17:15:00,1161.542,14.917,2.412
2015/09/29 17:30:00,1161.017,14.913,2.416
2015/09/29 17:45:00,1161.192,14.913,2.416
2015/09/29 18:00:00,1160.900,14.917,2.416
2015/09/29 18:15:00,1160.550,14.923,2.416
2015/09/29 18:30:00,1160.550,14.933,2.416
2015/09/29 18:45:00,1160.667,14.927,2.416
2015/09/29 19:00:00,1160.550,14.910,2.416
2015/09/29 19:15:00,1160.900,14.890,2.416
2015/09/29 19:30:00,1161.017,14.853,2.412
2015/09/29 19:45:00,1161.367,14.817,2.400
2015/09/29 20:00:00,1161.658,14.727,2.404
2015/09/29 20:15:00,1162.183,14.653,2.392
2015/09/29 20:30:00,1162.417,14.607,2.380
2015/09/29 20:45:00,1162.592,14.577,2.384
2015/09/29 21:00:00,1162.942,14.550,2.384
2015/09/29 21:15:00,1163.758,14.520,2.376
2015/09/29 21:30:00,1163.875,14.500,2.368
2015/09/29 21:45:00,1163.933,14.480,2.364
2015/09/29 22:00:00,1164.400,14.470,2.360
2015/09/29 22:15:00,1164.400,14.457,2.356
2015/09/29 22:30:00,1164.867,14.437,2.356
2015/09/29 22:45:00,1165.042,14.417,2.356
2015/09/29 23:00:00,1164.867,14.397,2.352
2015/09/29 23:15:00,1165.333,14.373,2.348
2015/09/29 23:30:00,1165.683,14.357,2.348
2015/09/29 23:45:00,1165.450,14.340,2.344
2015/09/30 00:00:00,1165.450,14.317,2.344
2015/09/30 00:15:00,1165.508,14.303,2.344
2015/09/30 00:30:00,1165.392,14.280,2.340
2015/09/30 00:45:00,1165.333,14.267,2.340
2015/09/30 01:00:00,1165.333,14.253,2.340
2015/09/30 01:15:00,1165.333,14.237,2.336
2015/09/30 01:30:00,1164.867,14.207,2.332
2015/09/30 01:45:00,1164.517,14.183,2.332
2015/09/30 02:00:00,1163.117,14.167,2.332
2015/09/30 02:15:00,1161.833,14.147,2.328
2015/09/30 02:30:00,1160.200,14.150,2.332
2015/09/30 02:45:00,1159.092,14.223,2.348
2015/09/30 03:00:00,1158.158,14.280,2.364
2015/09/30 03:15:00,1157.167,14.307,2.376
2015/09/30 03:30:00,1156.233,14.303,2.384
2015/09/30 03:45:00,1155.417,14.303,2.388
2015/09/30 04:00:00,1155.067,14.287,2.392
2015/09/30 04:15:00,1154.308,14.273,2.396
2015/09/30 04:30:00,1153.433,14.257,2.396
2015/09/30 04:45:00,1153.783,14.223,2.396
2015/09/30 05:00:00,1153.317,14.207,2.400
2015/09/30 05:15:00,1153.433,14.183,2.396
2015/09/30 05:30:00,1152.967,14.153,2.396
2015/09/30 05:45:00,1153.317,14.130,2.396
2015/09/30 06:00:00,1154.600,14.083,2.396
2015/09/30 06:15:00,1155.533,14.057,2.392
2015/09/30 06:30:00,1156.817,14.053,2.392
2015/09/30 06:45:00,1157.633,14.043,2.388
2015/09/30 07:00:00,1158.392,14.027,2.388
2015/09/30 07:15:00,1158.917,14.010,2.384
2015/09/30 07:30:00,1159.558,13.987,2.380
2015/09/30 07:45:00,1160.375,13.970,2.376
2015/09/30 08:00:00,1160.842,13.947,2.376
2015/09/30 08:15:00,1161.192,13.923,2.368
2015/09/30 08:30:00,1161.833,13.907,2.364
2015/09/30 08:45:00,1162.125,13.893,2.360
2015/09/30 09:00:00,1162.942,13.877,2.356
2015/09/30 09:15:00,1163.583,13.860,2.352
2015/09/30 09:30:00,1164.050,13.850,2.344
2015/09/30 09:45:00,1164.517,13.850,2.344
2015/09/30 10:00:00,1165.333,13.853,2.340
2015/09/30 10:15:00,1165.333,13.860,2.336
2015/09/30 10:30:00,1166.150,13.867,2.336
2015/09/30 10:45:00,1166.675,13.877,2.332
2015/09/30 11:00:00,1166.675,13.900,2.336
2015/09/30 11:15:00,1167.258,13.920,2.332
2015/09/30 11:30:00,1166.792,13.927,2.332
2015/09/30 11:45:00,1166.908,13.913,2.328
2015/09/30 12:00:00,1166.733,13.897,2.328
2015/09/30 12:15:00,1166.617,13.897,2.324
